what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546654597363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546654598750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546654610558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546654611100
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546654619563
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546654622080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546654628865
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1546654647017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1546654674208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1546654677369
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1546654698503
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546654703028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546654709225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546654725951
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546654907530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546654911494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546655004753
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1546655034426
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1546655035340
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1546655051634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1546655053825
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1546655065290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1546655066404
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1546655071484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546655084050
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546655104645
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546655120867
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546655122691
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546655123225
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546655129637
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1546655133430
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1546655134772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546655160811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546655163442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546655184443
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546655186117
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1546655221979
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1546655223728
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1546655227918
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1546655230703
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1546655234428
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1546655239724
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1546655243454
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1546655243547
