what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1547129992712
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1547130020063
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1547130020079
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547130023838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547130028570
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547130034656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547130087138
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1547130089808
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1547130090057
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1547130090089
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1547130090281
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1547130090422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547130095599
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547130101517
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1547130105298
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1547130183797
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547130184414
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547130185463
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1547130191027
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1547130191215
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1547130194170
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1547130194202
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1547130244664
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1547130247521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547130356553
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547130358017
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547130382865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547130453374
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547130531432
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547130553334
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1547130558257
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1547130558415
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1547130558439
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1547130610460
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1547130610481
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547130611003
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547130612321
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547130646031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547131425305
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1547131507270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547131536508
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547131590363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547131650013
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547131650841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547131651266
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547131652138
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1547131652634
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1547131652775
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1547131652848
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1547131653940
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1547131653963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547131686793
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547131687718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547131687822
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547131688522
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1547131700826
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547131809741
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547131880623
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547131885526
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133191456
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1547133195681
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1547133195717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133199810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1547133207067
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133211550
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1547133211978
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1547133212022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133215356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133218850
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1547133221175
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1547133409409
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1547133412988
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1547133423722
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1547133426978
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133457890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133459163
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133459276
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133460093
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1547133463996
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1547133537325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1547133674559
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1547133675727
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133683079
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133683951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133684052
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133684981
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1547133689187
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1547133716754
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133726141
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133727174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133727277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133732865
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1547133790507
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1547133810033
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133815865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133816829
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133816928
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133817881
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1547133821609
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1547133837264
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133914478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133915340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133915462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547133916384
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1547133929336
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1547133933384
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1547476371186
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1547476371187
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1547476371188
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1547476371189
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1547476371190
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1547476371191
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1547476371192
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1547476371193
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1547476371194
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1547476371195
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1547476371196
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1547476371197
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1547476371198
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1547476371199
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1547476371200
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1547476371201
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1547476371215
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1547476371228
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1547476371233
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1547476371235
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1547476371236
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1547476371238
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1547476371239
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1547476371240
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1547476371242
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1547476371243
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1547476371244
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1547476371245
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1547476371246
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1547476371247
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1547476371248
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1547476371249
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1547476371251
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1547476371252
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1547476371253
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1547476371254
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1547476371256
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1547476371257
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1547476371269
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1547476371271
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1547476371272
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1547476371273
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1547476371274
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1547476371275
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1547476371276
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1547476371277
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1547476371287
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1547476371288
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1547476371289
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1547476371290
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1547476371291
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1547476371293
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1547476371294
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1547476371295
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1547476371296
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1547476371297
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1547476371297
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1547476371298
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1547476371299
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1547476371312
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1547476371314
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1547476371315
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1547476371316
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1547476371318
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1547476371318
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1547476371320
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1547476371331
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1547476371332
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1547476371334
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1547476371335
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1547476371336
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1547476371338
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1547476371347
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1547476371348
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1547476371349
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1547476371350
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1547476371351
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1547476371354
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1547476371355
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1547476371356
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1547476371368
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1547476371370
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1547476371375
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1547476371399
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1547476371400
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1547476371401
started,bundle,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.adt",1547476371401
started,bundle,com.android.ide.eclipse.base,21.1.0.v201302060044-569685,"com.android.ide.eclipse.base",1547476371402
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1547476371403
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1547476371412
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1547476371414
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1547476371415
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1547476371419
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1547476371429
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1547476371437
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1547476371443
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1547476371457
os,sysinfo,,,"win32",1547476371462
arch,sysinfo,,,"x86_64",1547476371462
ws,sysinfo,,,"win32",1547476371462
locale,sysinfo,,,"zh_CN",1547476371462
processors,sysinfo,,,"8",1547476371462
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1547476371462
java.runtime.version,sysinfo,,,"1.8.0_151-b12",1547476371462
java.specification.name,sysinfo,,,"Java Platform API Specification",1547476371462
java.specification.vendor,sysinfo,,,"Oracle Corporation",1547476371462
java.specification.version,sysinfo,,,"1.8",1547476371462
java.vendor,sysinfo,,,"Oracle Corporation",1547476371462
java.version,sysinfo,,,"1.8.0_151",1547476371462
java.vm.info,sysinfo,,,"mixed mode",1547476371462
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1547476371462
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1547476371462
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1547476371462
java.vm.specification.version,sysinfo,,,"1.8",1547476371462
java.vm.vendor,sysinfo,,,"Oracle Corporation",1547476371462
java.vm.version,sysinfo,,,"25.151-b12",1547476371462
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1547476371479
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1547476371626
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1547476371630
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1547476371684
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1547476372578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547476373841
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547476427683
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1547476434775
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1547476434804
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547476438607
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547476443620
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547476448508
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1547476523602
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547476528865
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1547476531959
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1547476532168
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1547476532328
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1547476532511
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1547476532663
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1547476533340
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1547476533973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547476538588
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1547476543310
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1547476544051
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1547476544212
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1547476545241
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1547476569462
