what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1546513434337
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1546513434371
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546513437731
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546513438924
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1546513439713
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1546513439735
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1546513450313
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1546513450314
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1546513513434
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546513535029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546513886487
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546513979471
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546513992885
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546514026274
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546514923936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546514974329
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546515022086
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546515066689
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546515195829
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1546515202938
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546515265899
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546515368650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546515370136
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546515371521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546515372280
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546515383667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1546515406694
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1546515407989
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1546515425213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546515455528
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546515510202
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546515510518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546515510582
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546515510926
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546515512962
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1546515614112
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1546515616206
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1546515616260
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1546515618231
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1546515618231
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1546515620841
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1546515621767
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1546515671396
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1546515672180
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1546515677021
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1546515779453
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1546515779472
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546515794278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546515799358
error,log,,,"Failed to load properties file for project 'new_project1'",1546515821980
error,log,,,"Failed to load properties file for project 'new_project1'",1546515822272
error,log,,,"Failed to load properties file for project 'new_project1'",1546515822353
error,log,,,"Failed to load properties file for project 'new_project1'",1546515822458
error,log,,,"Failed to load properties file for project 'new_project1'",1546515822675
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1546515822737
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1546515822918
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1546515823525
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1546515825232
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1546515825290
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1546515825437
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1546515825493
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1546515832442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546515918102
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546515919119
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1546515919856
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1546515919942
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1546515919996
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1546515921191
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1546515937494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546515944065
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1546515972078
